Timestamp,Zone1_Temp_C,Zone2_Temp_C,Zone3_Temp_C,Humidity_Pct,Belt_Speed_m_min,Gas_Flow_m3_h,Dough_Inlet_Moisture_Pct,Product_Load_kg_min,Exhaust_Damper_Pct,Heat_Recovery_Eff_Pct,Moisture_Content_Pct,Browning_Index_BI,OEE_Pct,RUL_Burner_Hours,Defect_Flag
2026-09-01 08:28:40,159.57,191.03,184.5,41.51,12.05,32.21,40.33,30.55,57.43,71.25,5.33,51.66,94.4,1731.47,0
2026-09-01 08:28:41,163.6,185.59,182.22,40.78,11.97,31.5,38.78,30.16,58.37,68.59,5.17,50.39,96.05,1708.4,1
2026-09-01 08:28:42,160.41,191.52,181.82,40.04,12.07,31.26,41.27,30.27,59.33,66.31,5.64,50.63,0.0,1761.73,1
2026-09-01 08:28:43,160.03,191.57,186.48,39.54,12.06,32.21,44.25,31.4,48.19,67.1,5.82,53.19,0.0,1722.93,1
2026-09-01 08:28:44,164.09,193.19,181.66,39.88,11.91,31.77,43.31,29.75,52.45,67.28,5.59,50.48,0.0,1733.25,1
2026-09-01 08:28:45,156.42,189.06,185.1,35.24,12.11,31.83,42.0,28.54,45.51,70.02,5.73,51.05,0.0,1727.74,1
2026-09-01 08:28:46,156.79,189.8,185.52,40.32,11.95,31.1,41.17,30.87,58.73,70.57,5.47,52.64,95.52,1711.47,0
2026-09-01 08:28:47,155.96,186.59,182.58,39.27,12.08,30.99,41.22,30.5,53.94,69.55,5.77,50.23,0.0,1711.53,1
2026-09-01 08:28:48,160.93,184.06,182.03,42.39,12.04,30.26,42.22,30.11,57.15,69.88,5.99,50.01,0.0,1698.55,1
2026-09-01 08:28:49,160.42,187.53,183.41,40.03,12.18,32.73,39.86,30.47,47.62,66.85,5.53,50.25,0.0,1739.24,1
2026-09-01 08:28:50,163.86,186.06,182.27,38.22,11.98,31.61,41.3,29.63,62.0,70.88,5.38,50.71,97.07,1742.76,1
2026-09-01 08:28:51,160.61,191.7,182.94,39.93,11.97,30.53,41.57,30.02,49.03,73.84,5.15,51.28,96.13,1732.83,0
2026-09-01 08:28:52,158.99,189.05,185.79,38.43,12.0,30.89,39.3,29.87,58.87,69.51,5.19,52.81,96.4,1739.55,0
2026-09-01 08:28:53,160.0,188.9,182.09,40.71,11.97,31.59,40.32,29.41,55.59,69.45,5.37,50.68,93.03,1724.24,0
2026-09-01 08:28:54,160.29,187.48,184.61,40.44,12.08,32.19,42.82,31.19,54.05,70.25,5.79,51.96,0.0,1730.4,1
2026-09-01 08:28:55,155.82,180.65,183.99,41.44,11.84,29.23,42.02,28.59,53.65,73.35,5.82,51.99,0.0,1725.3,1
2026-09-01 08:28:56,166.78,194.79,182.44,38.81,11.89,32.42,41.38,32.36,51.81,67.32,5.04,51.08,96.46,1723.92,0
2026-09-01 08:28:57,161.3,187.18,184.55,40.05,11.89,30.87,40.18,30.88,61.48,74.35,5.12,52.15,94.8,1703.19,1
2026-09-01 08:28:58,160.53,188.86,182.75,37.95,12.1,30.73,45.15,28.22,55.06,71.26,6.04,50.84,0.0,1750.7,1
2026-09-01 08:28:59,161.54,185.65,180.49,41.05,12.17,31.06,40.32,29.78,48.65,70.09,5.65,49.42,0.0,1718.07,1
2026-09-01 08:29:00,161.77,192.85,182.16,40.78,11.99,31.01,42.5,29.83,53.08,73.64,5.45,49.93,99.46,1714.1,0
2026-09-01 08:29:01,159.65,190.28,180.96,40.74,11.98,31.36,41.02,30.39,55.64,66.45,5.5,49.51,95.67,1711.62,0
2026-09-01 08:29:02,158.42,187.29,180.55,40.0,12.01,31.83,42.07,29.01,59.49,71.57,5.93,49.37,0.0,1714.66,1
2026-09-01 08:29:03,161.5,188.51,179.15,40.62,12.12,31.81,42.92,30.03,51.98,71.29,5.95,48.98,0.0,1714.37,1
2026-09-01 08:29:04,160.96,194.63,181.17,42.41,11.91,31.67,39.26,29.88,52.31,67.19,4.97,49.33,97.62,1725.28,0
2026-09-01 08:29:05,157.98,189.3,180.62,39.57,12.02,30.95,41.99,29.26,55.12,71.38,5.79,49.37,0.0,1687.19,1
2026-09-01 08:29:06,163.55,188.89,179.36,40.21,12.1,30.68,44.38,29.12,59.37,70.85,5.97,48.84,0.0,1703.15,1
2026-09-01 08:29:07,160.73,186.52,183.31,38.37,12.05,31.69,45.52,30.92,48.16,69.46,6.28,50.32,0.0,1749.61,1
2026-09-01 08:29:08,161.82,183.58,185.56,38.7,12.02,30.9,41.74,28.3,57.53,72.59,5.54,52.02,0.0,1747.73,1
2026-09-01 08:29:09,163.48,188.7,182.78,40.15,12.1,31.76,42.08,30.48,52.68,68.28,5.77,50.01,0.0,1713.64,1
2026-09-01 08:29:10,160.05,190.07,179.86,41.66,11.73,30.39,46.42,30.8,53.38,70.81,6.11,49.29,0.0,1768.26,1
2026-09-01 08:29:11,160.79,192.31,183.62,39.62,12.07,31.47,44.27,29.78,65.01,69.6,6.12,51.31,0.0,1731.88,1
2026-09-01 08:29:12,162.03,182.18,181.16,39.65,11.93,31.44,40.77,30.05,54.02,68.16,5.67,50.36,0.0,1746.8,1
2026-09-01 08:29:13,158.19,185.47,182.35,39.39,11.82,30.99,40.76,31.16,58.77,71.51,5.53,50.78,0.0,1718.69,1
2026-09-01 08:29:14,160.14,187.02,181.36,39.2,12.05,31.36,43.91,29.3,58.59,69.38,6.07,49.67,0.0,1711.35,1
2026-09-01 08:29:15,160.31,188.67,181.95,40.44,12.14,32.14,39.98,29.4,49.1,65.58,5.61,49.75,0.0,1734.91,1
2026-09-01 08:29:16,157.61,188.16,185.09,37.75,11.99,31.31,44.18,29.5,45.77,64.6,6.12,51.74,0.0,1737.71,1
2026-09-01 08:29:17,165.79,188.15,179.59,41.92,12.1,31.23,42.67,31.17,59.1,72.37,5.8,47.5,0.0,1709.42,1
2026-09-01 08:29:18,156.48,189.65,183.2,39.0,12.16,32.18,43.04,31.29,49.58,66.34,6.07,49.96,0.0,1723.17,1
2026-09-01 08:29:19,156.75,185.63,183.51,41.08,12.13,30.68,41.49,28.6,46.68,70.84,6.01,50.2,0.0,1655.1,1
2026-09-01 08:29:20,163.29,191.06,185.18,38.1,12.16,32.55,40.74,31.01,60.13,70.16,5.41,51.59,94.55,1700.36,0
2026-09-01 08:29:21,161.78,189.48,182.73,41.0,12.07,31.25,44.92,30.82,49.9,68.89,6.18,50.61,0.0,1741.41,1
2026-09-01 08:29:22,157.44,187.13,181.09,41.01,12.01,29.97,41.51,31.55,51.14,75.87,5.81,48.85,0.0,1701.66,1
2026-09-01 08:29:23,161.52,192.81,180.52,40.58,11.84,30.88,41.18,30.39,64.87,70.54,5.24,50.56,93.37,1710.8,0
2026-09-01 08:29:24,163.67,192.6,182.23,38.51,11.98,30.75,41.84,29.96,46.7,72.27,5.27,49.13,94.71,1708.89,0
2026-09-01 08:29:25,159.92,190.64,180.8,40.37,11.92,31.59,42.39,31.15,48.72,70.85,5.58,49.37,0.0,1688.97,1
2026-09-01 08:29:26,166.5,178.7,181.93,38.23,12.22,32.03,39.94,30.7,52.7,69.31,5.77,50.22,0.0,1708.59,1
2026-09-01 08:29:27,155.69,192.41,177.87,39.62,11.98,30.74,40.87,32.24,53.8,69.94,5.78,47.46,0.0,1705.69,1
2026-09-01 08:29:28,161.73,189.98,179.98,41.54,12.01,31.08,40.76,30.96,50.53,74.38,5.52,48.75,0.0,1691.04,1
2026-09-01 08:29:29,162.92,193.53,181.9,41.2,12.06,31.35,43.69,30.15,49.21,73.26,5.52,50.14,0.0,1705.98,1
2026-09-01 08:29:30,162.23,191.14,182.62,40.02,12.0,30.66,40.23,28.83,62.55,75.86,5.11,51.34,97.73,1684.82,0
2026-09-01 08:29:31,159.49,192.08,179.07,38.54,12.17,31.81,38.49,29.42,56.31,70.66,5.38,48.3,94.86,1706.88,0
2026-09-01 08:29:32,159.27,189.89,181.83,40.97,11.94,30.41,38.07,28.56,57.93,67.37,5.23,50.3,94.44,1705.88,0
2026-09-01 08:29:33,161.11,191.22,183.26,40.03,12.02,32.17,39.06,29.78,54.31,68.68,5.18,50.8,94.43,1746.32,0
2026-09-01 08:29:34,162.04,193.07,181.16,36.52,11.93,32.25,44.72,30.93,56.45,66.44,5.9,49.37,0.0,1690.36,1
2026-09-01 08:29:35,161.51,187.66,181.82,41.17,11.87,31.05,42.03,30.0,59.66,72.3,5.37,50.19,94.58,1722.09,1
2026-09-01 08:29:36,162.6,182.21,181.75,39.96,11.94,30.36,43.0,31.02,50.02,68.24,5.92,49.94,0.0,1676.45,1
2026-09-01 08:29:37,157.45,185.92,180.97,41.8,12.0,32.03,43.07,30.34,56.32,60.83,6.36,49.77,0.0,1754.12,1
2026-09-01 08:29:38,159.43,187.93,182.25,38.36,11.96,30.3,42.11,29.6,58.48,77.39,5.57,51.64,0.0,1712.29,1
2026-09-01 08:29:39,157.65,186.9,183.41,35.23,11.93,31.29,41.85,30.09,62.72,68.29,5.6,51.9,0.0,1708.65,1
2026-09-01 08:29:40,159.03,182.85,186.12,40.42,11.86,31.23,44.09,30.47,64.74,68.27,6.02,53.35,0.0,1715.61,1
2026-09-01 08:29:41,162.54,181.61,178.56,40.44,11.99,30.24,42.29,30.14,55.35,75.01,5.93,48.37,0.0,1704.15,1
2026-09-01 08:29:42,160.27,184.2,182.63,37.46,11.85,30.26,44.8,30.15,60.69,66.38,6.04,50.48,0.0,1694.09,1
2026-09-01 08:29:43,166.52,188.76,182.42,38.53,12.08,31.71,43.24,29.23,41.65,73.41,5.46,49.66,96.09,1683.12,0
2026-09-01 08:29:44,160.48,191.0,182.35,44.13,12.01,31.45,40.76,29.57,62.76,68.24,5.54,51.06,0.0,1705.41,1
2026-09-01 08:29:45,160.15,188.92,184.43,39.54,11.85,31.95,41.01,32.26,51.37,66.03,5.28,52.08,96.69,1725.93,0
2026-09-01 08:29:46,160.27,189.26,179.46,41.1,11.97,31.27,40.55,31.23,53.79,75.12,5.61,48.65,0.0,1663.02,1
2026-09-01 08:29:47,158.41,185.76,181.68,39.02,11.92,30.17,44.44,28.53,57.21,72.77,5.91,50.5,0.0,1744.13,1
2026-09-01 08:29:48,159.86,180.69,184.03,36.86,12.03,29.99,41.19,27.63,54.23,72.76,5.74,51.2,0.0,1682.12,1
2026-09-01 08:29:49,162.82,184.47,182.83,39.74,12.13,30.87,40.4,30.08,55.98,71.1,5.64,50.62,0.0,1705.04,1
2026-09-01 08:29:50,160.28,184.98,180.68,39.6,11.81,29.82,42.64,30.89,62.94,71.8,5.64,49.82,0.0,1683.89,1
2026-09-01 08:29:51,158.02,184.18,181.21,39.4,12.01,30.7,41.81,29.48,53.08,66.3,5.93,49.16,0.0,1696.7,1
2026-09-01 08:29:52,157.69,185.75,182.84,39.83,11.98,31.02,42.59,31.02,49.57,70.33,5.97,50.97,0.0,1703.91,1
2026-09-01 08:29:53,158.87,186.83,182.3,40.4,12.07,32.48,45.78,30.06,64.07,67.21,6.35,50.62,0.0,1693.3,1
2026-09-01 08:29:54,160.18,187.98,180.52,39.77,12.02,31.56,43.83,29.84,57.63,65.83,6.25,49.58,0.0,1699.93,1
2026-09-01 08:29:55,162.98,184.5,181.4,38.1,11.92,30.81,42.05,30.76,64.61,71.23,5.64,50.16,0.0,1698.06,1
2026-09-01 08:29:56,156.65,179.54,179.8,40.73,11.97,29.99,39.18,29.47,59.32,73.47,5.69,48.71,0.0,1706.63,1
2026-09-01 08:29:57,159.2,183.72,182.17,37.08,11.92,30.46,41.0,29.71,48.38,68.85,5.78,49.92,0.0,1704.77,1
2026-09-01 08:29:58,160.36,185.21,184.42,36.92,12.11,32.14,43.42,30.67,58.23,69.36,5.89,51.74,0.0,1651.0,1
2026-09-01 08:29:59,155.42,207.03,178.84,41.11,7.05,19.0,39.66,29.97,50.08,66.59,1.32,63.6,0.0,1687.11,1
2026-09-01 08:30:00,157.92,208.3,182.4,40.76,12.19,33.96,46.28,31.91,55.04,70.02,5.69,50.13,0.0,1720.48,1
2026-09-01 08:30:01,158.3,211.54,179.71,39.91,11.99,32.8,42.03,30.69,54.62,72.28,5.09,49.09,94.1,1710.49,0
2026-09-01 08:30:02,158.01,210.87,185.1,37.91,11.93,32.6,42.1,30.63,46.91,72.37,4.93,51.47,93.23,1671.18,0
2026-09-01 08:30:03,160.48,210.13,179.47,38.94,11.85,31.88,40.67,29.95,50.94,71.64,4.68,48.88,94.71,1685.95,0
2026-09-01 08:30:04,159.6,212.79,182.24,39.61,11.82,33.32,42.99,30.87,66.03,68.14,4.83,51.35,96.74,1688.69,0
2026-09-01 08:30:05,158.61,208.02,181.19,37.61,11.84,32.32,39.68,29.68,56.19,68.05,4.65,49.76,95.46,1688.28,0
2026-09-01 08:30:06,161.07,208.27,179.84,38.89,12.03,32.27,46.33,30.28,54.12,72.39,5.47,48.75,97.44,1689.86,0
2026-09-01 08:30:07,164.31,209.96,180.05,40.98,12.05,33.27,44.63,29.08,64.06,72.44,5.21,49.38,98.92,1682.79,0
2026-09-01 08:30:08,164.1,208.08,184.09,42.14,11.84,31.97,43.97,31.04,53.02,69.48,4.99,51.36,95.38,1673.54,0
2026-09-01 08:30:09,155.19,211.52,183.43,39.37,12.09,33.86,39.22,30.29,54.54,68.72,4.81,50.7,96.19,1735.33,0
2026-09-01 08:30:10,161.44,207.86,184.04,41.13,11.95,33.4,42.41,31.98,59.95,73.5,4.91,51.77,97.79,1696.36,0
2026-09-01 08:30:11,159.55,210.68,179.97,37.13,12.01,33.0,44.42,32.39,53.0,68.92,5.24,48.97,97.57,1688.29,0
2026-09-01 08:30:12,160.39,209.7,181.36,40.99,12.16,32.82,43.19,30.76,51.27,72.24,5.14,50.06,96.17,1707.55,0
2026-09-01 08:30:13,159.0,210.64,180.9,38.79,12.09,32.66,40.0,30.07,43.73,69.59,4.97,48.41,95.43,1661.22,0
2026-09-01 08:30:14,160.29,208.62,186.33,40.46,11.97,33.51,40.7,29.05,50.32,66.86,4.61,53.17,95.71,1703.26,0
2026-09-01 08:30:15,160.38,208.98,185.51,39.63,11.91,31.98,41.1,30.9,50.27,74.84,4.59,51.92,96.63,1662.95,0
2026-09-01 08:30:16,158.55,210.29,188.01,41.98,11.78,32.44,40.79,30.21,55.79,70.36,4.55,54.37,92.85,1699.37,0
2026-09-01 08:30:17,157.76,210.61,186.53,38.69,11.93,33.44,45.06,30.54,51.95,67.87,5.28,53.3,95.63,1674.76,0
2026-09-01 08:30:18,158.88,209.99,188.2,40.94,11.98,33.24,38.16,31.73,65.79,65.83,4.4,54.68,97.19,1705.94,0
2026-09-01 08:30:19,160.59,215.12,188.45,39.58,11.9,33.07,43.31,29.18,49.71,66.13,4.69,53.11,94.84,1744.92,0
2026-09-01 08:30:20,161.5,207.03,187.44,39.76,11.99,33.07,39.42,29.08,62.0,68.88,4.49,54.28,96.32,1694.78,0
2026-09-01 08:30:21,162.13,209.81,189.58,39.72,12.01,32.38,40.08,29.76,56.1,75.78,4.5,54.91,96.8,1661.72,0
2026-09-01 08:30:22,158.76,205.28,187.43,38.73,11.98,32.61,37.98,30.82,59.03,68.25,4.59,53.49,96.95,1678.53,0
2026-09-01 08:30:23,160.71,211.12,188.15,39.98,11.93,32.61,40.9,30.55,58.73,74.34,4.38,54.18,95.6,1698.3,0
2026-09-01 08:30:24,162.41,206.65,190.96,39.91,12.02,33.07,45.02,29.1,43.91,69.61,5.1,55.15,95.95,1716.73,0
2026-09-01 08:30:25,162.91,209.17,188.93,40.36,12.04,33.64,42.53,30.76,54.94,66.46,4.8,54.48,97.88,1668.95,0
2026-09-01 08:30:26,159.85,208.88,189.4,40.13,11.89,32.88,39.6,28.8,53.69,68.58,4.44,55.07,91.31,1728.65,0
2026-09-01 08:30:27,159.45,210.84,186.96,41.2,12.14,33.5,44.03,29.16,49.34,66.16,5.15,52.28,98.43,1703.74,0
2026-09-01 08:30:28,160.48,208.34,188.01,41.39,11.99,33.63,44.46,29.88,57.3,67.43,4.96,53.94,96.8,1690.78,0
2026-09-01 08:30:29,157.13,208.21,185.18,38.42,12.0,32.91,42.21,29.45,63.58,67.34,4.96,52.19,98.3,1708.19,0
2026-09-01 08:30:30,159.52,214.31,187.99,41.3,12.07,35.3,46.07,30.89,41.63,64.29,5.21,53.27,97.43,1665.44,0
2026-09-01 08:30:31,161.86,210.85,187.98,38.22,12.02,32.29,43.64,30.29,52.33,74.54,4.75,53.5,94.63,1672.4,0
2026-09-01 08:30:32,161.6,208.32,187.69,40.88,12.1,33.32,43.37,31.77,48.77,70.63,4.82,53.25,96.92,1663.09,0
2026-09-01 08:30:33,159.32,209.25,189.04,40.93,12.03,33.8,40.39,29.75,55.36,67.94,4.67,54.16,94.76,1735.32,0
2026-09-01 08:30:34,160.54,214.94,186.97,37.13,11.94,32.8,43.25,29.88,53.37,70.67,4.55,53.28,97.22,1690.6,0
2026-09-01 08:30:35,157.94,209.29,189.21,40.14,12.04,33.7,42.43,31.21,51.97,67.49,4.92,54.21,92.59,1693.91,0
2026-09-01 08:30:36,161.76,207.93,188.8,39.3,11.89,33.05,43.04,29.91,58.45,61.99,4.77,54.25,92.71,1712.82,0
2026-09-01 08:30:37,159.81,207.95,186.21,38.86,12.01,31.57,40.63,31.49,63.18,78.87,4.46,53.55,94.28,1661.6,0
2026-09-01 08:30:38,159.31,208.35,187.56,42.03,12.0,32.6,42.26,30.54,68.31,70.57,4.88,54.47,93.53,1673.73,0
2026-09-01 08:30:39,159.1,208.22,187.38,39.02,11.98,32.66,40.37,27.65,51.3,68.23,4.65,52.79,95.35,1696.99,0
2026-09-01 08:30:40,159.84,206.16,189.57,38.79,11.99,34.26,37.71,31.18,45.9,64.2,4.4,53.99,95.27,1723.59,0
2026-09-01 08:30:41,158.88,206.63,187.37,40.11,11.81,32.92,44.0,30.91,57.8,65.52,5.18,53.78,95.72,1707.54,0
2026-09-01 08:30:42,161.65,207.51,187.93,41.03,11.95,32.26,39.0,30.95,63.05,74.96,4.4,54.82,92.71,1696.84,0
2026-09-01 08:30:43,159.01,211.77,187.11,39.79,12.01,31.98,42.21,28.09,59.07,74.51,4.88,53.8,95.27,1694.77,0
2026-09-01 08:30:44,163.98,208.86,189.73,41.75,12.02,32.53,42.67,29.34,63.03,72.26,4.66,55.28,96.52,1712.03,0
2026-09-01 08:30:45,163.66,209.38,188.02,40.8,11.9,33.75,42.65,29.41,53.87,66.65,4.64,53.37,93.79,1670.13,0
2026-09-01 08:30:46,157.77,213.81,187.67,36.73,12.13,32.98,41.43,29.16,51.95,74.53,4.7,53.33,94.51,1695.27,0
2026-09-01 08:30:47,160.17,213.89,189.27,39.21,11.91,33.25,42.54,31.74,55.58,71.35,4.7,54.88,96.36,1698.53,0
2026-09-01 08:30:48,158.37,209.15,187.53,39.16,12.1,33.63,42.94,29.99,53.35,71.96,4.92,53.07,97.64,1683.78,0
2026-09-01 08:30:49,159.18,208.11,190.44,40.72,12.04,31.91,43.47,29.96,58.32,71.34,5.07,55.85,93.15,1686.33,0
2026-09-01 08:30:50,165.01,207.41,185.96,36.06,11.94,34.02,45.47,30.55,59.85,65.48,5.14,52.89,94.84,1656.69,0
2026-09-01 08:30:51,159.23,212.08,186.68,43.82,12.18,33.64,42.47,30.57,60.24,66.41,5.02,53.33,96.49,1677.77,0
2026-09-01 08:30:52,160.9,209.39,189.21,40.8,11.88,32.58,42.13,26.67,57.55,68.47,4.77,54.81,97.74,1641.39,0
2026-09-01 08:30:53,161.35,231.21,186.07,40.22,8.43,24.51,40.19,29.35,56.23,71.93,1.38,64.07,0.0,1701.82,1
2026-09-01 08:30:54,157.5,207.56,186.83,41.77,12.1,32.65,42.87,28.59,58.97,65.86,5.28,52.56,96.12,1690.78,0
2026-09-01 08:30:55,157.86,207.69,186.93,43.52,11.93,33.26,43.33,30.4,45.19,69.47,5.06,52.79,96.6,1685.53,0
2026-09-01 08:30:56,156.98,210.96,185.17,41.31,12.14,33.28,41.62,29.71,56.05,69.47,5.1,51.86,96.93,1693.28,0
2026-09-01 08:30:57,157.79,206.05,186.26,41.42,11.97,31.96,43.09,30.02,55.26,72.38,5.12,52.44,97.4,1694.07,0
2026-09-01 08:30:58,152.87,212.98,188.11,40.2,12.03,32.58,41.41,27.92,56.07,72.02,4.9,53.49,93.25,1681.03,0
2026-09-01 08:30:59,161.36,208.4,187.28,39.79,12.03,33.69,43.34,29.69,54.56,66.97,5.01,53.76,94.27,1659.93,0
2026-09-01 08:31:00,165.14,209.55,189.27,39.29,11.99,33.95,43.83,31.12,57.16,74.34,4.66,55.0,95.42,1697.7,0
2026-09-01 08:31:01,160.37,205.99,190.76,38.76,12.08,33.85,43.8,31.41,52.13,66.51,5.1,55.84,97.39,1667.87,0
2026-09-01 08:31:02,156.46,209.96,187.19,38.97,12.08,33.17,42.24,30.72,60.65,73.28,4.95,52.76,96.64,1694.58,0
2026-09-01 08:31:03,158.39,209.02,187.46,37.97,11.83,32.53,39.92,28.66,57.37,68.35,4.5,54.7,95.51,1713.69,0
2026-09-01 08:31:04,158.85,209.85,188.04,39.89,12.13,33.73,40.78,31.26,55.75,70.49,4.81,53.24,96.53,1722.84,0
2026-09-01 08:31:05,157.46,214.42,189.13,37.47,11.83,32.88,43.19,30.72,51.51,70.68,4.62,54.19,92.73,1694.85,0
2026-09-01 08:31:06,162.15,210.53,189.1,40.29,12.1,33.24,46.9,29.88,59.08,70.59,5.33,54.51,97.66,1680.95,0
2026-09-01 08:31:07,162.03,207.62,187.78,39.95,12.11,32.92,41.32,27.97,56.03,72.02,4.94,52.71,94.58,1677.59,0
2026-09-01 08:31:08,157.11,207.87,193.8,40.22,11.89,32.44,42.91,30.95,51.22,71.17,4.67,57.82,93.69,1693.76,0
2026-09-01 08:31:09,161.81,211.79,187.9,39.22,11.96,32.04,40.89,29.41,54.72,72.35,4.53,53.89,93.63,1648.02,0
2026-09-01 08:31:10,163.82,213.9,185.53,44.62,11.89,33.12,40.05,30.35,58.15,71.39,4.26,52.45,95.39,1670.64,0
2026-09-01 08:31:11,164.76,210.85,188.03,42.04,11.98,33.58,40.65,30.07,57.76,66.21,4.41,54.41,95.71,1671.38,0
2026-09-01 08:31:12,167.16,212.07,188.7,38.13,11.97,33.64,37.84,31.54,57.44,70.81,4.08,54.36,94.05,1694.71,0
2026-09-01 08:31:13,157.75,211.83,187.94,40.35,12.08,32.92,44.71,29.87,55.46,68.31,5.11,53.61,95.43,1685.27,0
2026-09-01 08:31:14,167.06,214.26,187.29,39.09,12.13,34.99,37.54,29.98,60.13,66.67,4.09,53.58,96.51,1689.32,0
2026-09-01 08:31:15,159.11,204.15,187.02,38.48,12.14,32.3,41.47,31.58,61.19,69.13,5.0,52.95,98.08,1683.73,0
2026-09-01 08:31:16,158.52,212.0,183.03,37.99,11.94,32.81,39.64,29.34,58.69,70.55,4.74,50.7,95.59,1681.68,0
2026-09-01 08:31:17,160.82,212.95,187.52,40.65,11.98,33.58,40.23,30.81,52.06,70.75,4.43,53.36,96.26,1692.05,0
2026-09-01 08:31:18,158.54,205.98,187.71,38.98,11.83,31.94,44.75,29.8,49.71,73.17,4.96,53.23,95.29,1699.84,0
2026-09-01 08:31:19,161.0,207.34,186.69,41.45,11.92,32.45,42.4,29.0,52.28,73.92,4.71,52.9,95.32,1707.17,0
2026-09-01 08:31:20,156.7,226.7,186.87,41.49,7.1,19.66,40.07,30.0,64.77,71.01,1.05,72.64,0.0,1685.01,1
2026-09-01 08:31:21,159.4,207.81,186.31,42.06,12.16,34.01,40.82,30.69,56.41,71.55,4.88,52.36,97.08,1706.51,0
2026-09-01 08:31:22,163.21,208.55,188.05,38.72,11.88,32.69,40.47,31.35,65.63,70.29,4.4,54.3,97.2,1717.19,0
2026-09-01 08:31:23,159.86,210.73,189.93,40.71,11.94,33.33,41.91,31.47,54.4,72.3,4.71,54.94,96.32,1673.11,0
2026-09-01 08:31:24,160.35,212.6,190.02,40.95,12.0,33.94,42.35,29.71,53.71,71.46,4.73,55.36,98.73,1700.98,0
2026-09-01 08:31:25,161.19,213.24,186.46,39.29,12.03,33.23,45.79,29.01,54.63,69.84,5.04,52.49,98.13,1673.63,0
2026-09-01 08:31:26,162.93,207.49,188.99,38.84,11.92,31.74,38.17,29.68,54.54,76.46,4.06,54.73,95.06,1709.51,0
2026-09-01 08:31:27,155.86,207.47,187.02,42.41,12.04,33.16,41.93,28.82,51.13,68.36,5.04,52.2,96.04,1688.63,0
2026-09-01 08:31:28,161.46,213.95,187.08,40.34,11.95,32.49,41.37,29.78,49.26,74.36,4.43,52.94,93.14,1676.87,0
2026-09-01 08:31:29,159.33,211.94,187.87,40.95,12.0,33.39,43.89,29.66,57.51,65.94,5.07,53.52,94.32,1666.45,0
2026-09-01 08:31:30,160.42,210.25,187.1,38.77,12.05,33.37,42.71,30.73,60.27,72.44,4.84,53.42,97.96,1673.05,0
2026-09-01 08:31:31,162.65,211.42,189.44,38.17,12.0,32.82,43.18,27.79,67.22,74.31,4.61,55.05,97.45,1681.28,0
2026-09-01 08:31:32,157.01,209.91,188.09,39.15,11.96,33.5,42.69,29.27,52.83,64.28,4.97,54.2,92.63,1706.78,0
2026-09-01 08:31:33,157.47,211.57,186.37,39.81,11.99,32.88,40.14,29.27,53.24,70.42,4.56,52.62,97.88,1678.24,0
2026-09-01 08:31:34,155.16,208.99,187.53,38.4,11.99,32.76,44.42,31.19,51.14,72.15,5.31,53.8,97.7,1675.08,0
2026-09-01 08:31:35,158.63,210.81,192.53,39.99,11.96,32.9,43.6,28.89,60.63,70.76,4.71,56.06,97.38,1719.47,0
2026-09-01 08:31:36,163.33,205.47,188.72,37.47,11.97,32.72,43.83,30.23,59.07,71.13,4.92,54.51,96.56,1675.89,0
2026-09-01 08:31:37,159.7,207.94,185.21,38.32,12.16,32.66,44.53,29.87,50.62,70.41,5.39,51.61,98.05,1660.71,0
2026-09-01 08:31:38,156.65,207.97,187.71,41.01,12.06,33.28,42.84,31.04,50.49,66.72,5.2,52.89,96.17,1656.39,0
2026-09-01 08:31:39,158.79,208.88,186.55,40.91,11.97,32.01,44.96,30.6,59.76,77.1,5.06,53.24,94.82,1668.94,0
2026-09-01 08:31:40,156.28,207.22,188.23,39.41,12.07,34.02,42.76,30.12,56.92,68.49,5.21,54.06,98.27,1683.55,0
2026-09-01 08:31:41,157.19,208.4,186.53,38.47,11.97,32.01,41.56,29.45,58.79,71.3,5.0,53.62,95.34,1684.07,0
2026-09-01 08:31:42,160.97,205.46,186.8,38.46,12.12,32.87,41.99,28.15,50.59,68.06,5.17,52.47,91.12,1671.09,0
2026-09-01 08:31:43,157.07,211.65,187.29,39.44,12.04,33.62,41.95,30.25,45.61,63.17,4.74,52.64,97.23,1652.44,0
2026-09-01 08:31:44,162.78,209.75,185.75,40.97,11.99,32.75,40.96,30.53,50.63,67.23,4.66,52.02,94.34,1665.53,0
2026-09-01 08:31:45,159.82,204.88,184.42,41.39,12.04,33.56,45.26,28.43,58.44,65.66,5.51,51.75,0.0,1656.78,1
2026-09-01 08:31:46,160.21,207.5,187.66,39.26,11.84,32.11,42.59,28.77,65.56,73.27,4.76,54.13,97.2,1623.07,0
2026-09-01 08:31:47,159.3,211.01,186.83,38.27,11.89,33.64,42.19,30.25,52.85,68.18,4.8,53.56,98.22,1636.69,0
2026-09-01 08:31:48,161.93,230.37,186.88,40.4,6.69,18.77,42.78,30.34,66.38,68.46,0.58,75.34,0.0,1688.64,1
2026-09-01 08:31:49,161.96,207.91,189.23,38.76,12.01,33.7,47.96,29.01,59.15,66.81,5.51,54.69,0.0,1676.53,1
2026-09-01 08:31:50,160.84,209.78,186.41,39.22,12.17,34.29,39.74,29.43,48.03,70.28,4.66,51.55,98.52,1694.3,0
